"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"107","MIR548F3",0.747797105023028,-0.614650057011369,0.886440182460732,0,1,1
"108","EPRS",1452.20200866297,-0.137549948634241,0.126712690500495,0,1,1
"109","DNAH14",123.555602756368,-0.146137867360839,0.219797283561497,0,1,1
"110","NUP133",822.689593188371,-0.068169296742973,0.145243112523271,0,1,1
"111","LINC00582",1.96051042265752,1.39152144640921,0.725713342342281,0.539498757382015,0.589542754158775,1
"112","TRIM11",424.464756444453,0.0450736409832675,0.187827932420517,0,1,1
"113","TSNAX-DISC1",1.4111670725498,-0.137479675427559,0.687706307264144,0,1,1
"114","LOC100130331",5.18368923185724,-1.54206880202556,0.601698100388949,-0.900898310423702,0.367642389647077,1
"115","RGS7",562.725246440188,-0.653633468758465,0.274354185173105,0,1,1
"116","MTR",1558.35241108554,-0.274651711388269,0.145032153743037,0,1,1
"117","LYST",1727.92842647203,0.0593555309521216,0.122936234249885,0,1,1
"118","KIF26B",541.88708766885,0.0885851436747946,0.164111061669665,0,1,1
"119","SMYD3",269.02501084982,-0.283936552670499,0.175287230174844,0,1,1
"120","ZNF496",699.2804185839,-0.0405453160441421,0.123328780675265,0,1,1
"121","OR14C36",1.51920682115473,-0.215606569920669,0.71387716637009,0,1,1
"122","LINC01128",412.902761491241,-0.147374816169578,0.186590567174195,0,1,1
"123","AURKAIP1",730.474970902095,-0.234592694047879,0.15031179457749,0,1,1
"124","NADK",560.196644770136,0.117053464994701,0.122634757245403,0,1,1
"125","CDK11B",301.716203115673,0.237828868987612,0.127144549436927,0,1,1
"126","FAM132A",22.2831450981138,-0.510771712450917,0.341797852575951,0,1,1
"127","TNFRSF14",149.104197725447,-0.195749645947399,0.234808787722462,0,1,1
"128","TTC34",27.0805515969998,0.0794702626172288,0.27232690133404,0,1,1
"129","SKI",3355.26847616599,0.211203067421001,0.159966552751787,0,1,1
"130","CCDC27",4.26151268822351,-0.85959183861505,0.542942887194947,0,1,1
"131","DFFB",176.403684611245,0.571742971262857,0.136743753527909,0,1,1
"132","MEGF6",150.678364208207,-0.0254810650718459,0.236714274533056,0,1,1
"133","AJAP1",794.277466756695,0.0317022543134408,0.209745802743699,0,1,1
"134","KCNAB2",5776.0869312883,-0.449213214589006,0.351932449703593,0,1,1
"135","NPHP4",659.814916790677,-0.14280770056246,0.168317430095986,0,1,1
"136","PLEKHG5",1765.47873887109,0.0128494101550347,0.413819217509584,0,1,1
"137","ACOT7",1309.74581584774,-0.593356670193559,0.264936182147001,0,1,1
"138","PER3",1266.60491319554,0.0236647490269849,0.152887519922383,0,1,1
"139","TNFRSF9",2.11523448164546,-0.823121473853694,0.641825900942211,0,1,1
"140","RERE",5679.58566670718,0.0805226062974065,0.101951488160962,0,1,1
"141","H6PD",1054.7626651438,0.147621157324669,0.228182831995549,0,1,1
"142","GPR157",5.9146244888927,-0.0367302784524836,0.387415524610935,0,1,1
"143","UBE4B",1754.2404148167,0.21871781424237,0.105741288778592,0,1,1
"144","KIF1B",16796.8135936518,0.133799523215098,0.103176005700414,0,1,1
"145","CLSTN1",12896.1924713219,-0.4700843660125,0.252267343516063,0,1,1
"146","CTNNBIP1",664.456978369943,-0.18862914174319,0.133986490395487,0,1,1
"147","CASZ1",84.4318741304107,-0.105388234531037,0.241157161066298,0,1,1
"148","C1orf127",1.70032218171929,-0.0871660781519783,0.615023684576488,0,1,1
"149","EXOSC10",896.495026805953,0.0410866116032892,0.140666588352836,0,1,1
"150","PEX14",451.639426300621,-0.355612795235703,0.15977295939021,0,1,1
"151","MTOR",2308.81921123123,-0.156441935735131,0.0835054850975309,0,1,1
"152","VPS13D",5311.55059236806,-0.0170573269839798,0.0781196644582145,0,1,1
"153","TNFRSF8",3.72188628147593,-0.998767413763014,0.615771588443328,0,1,1
"154","AGTRAP",137.47206630215,0.18889445771421,0.198311246098244,0,1,1
"155","MFN2",3095.77665847419,-0.10432491283388,0.0986754217879548,0,1,1
"156","PRAMEF26",0,NA,NA,NA,NA,NA
"157","PRAMEF25",0,NA,NA,NA,NA,NA
"158","AADACL4",0.138514691448056,0.0327279706733829,3.16835405571541,0,1,1
"159","KAZN",1308.05031592263,0.166091017027538,0.207354351137202,0,1,1
"160","TMEM51-AS1",37.7441361754834,0.306998790993948,0.297843497699239,0,1,1
"161","FHAD1",60.2044789870447,-0.623948453136677,0.338679597260652,0,1,1
"162","DNAJC16",642.839906621048,-0.148268001441133,0.0896756053475416,0,1,1
"163","SPEN",5116.42262450032,0.324744726672922,0.114138708777249,0,1,1
"164","FBXO42",682.726570381314,0.120733961806437,0.108272608610465,0,1,1
"165","ESPNP",12.4159701353514,0.35768964658615,0.373140715764774,0,1,1
"166","PADI2",5027.13708619451,0.351317109468246,0.346858468265859,0,1,1
"167","PADI1",2.21188922840727,0.531543981669765,1.05688598187786,0,1,1
"168","MFAP2",1.76590721085807,0.641290368826005,0.716945620768391,0,1,1
"169","NBPF1",806.947431773943,0.493711723424476,0.239395471278596,0,1,1
"170","ARHGEF10L",989.924711594212,0.521347181506358,0.18334306641251,0,1,1
"171","ACTL8",0.570426052739654,-1.02909449611914,0.979447526199419,-0.0297050075076873,0.9763023182719,1
"172","IGSF21",884.542036899379,-0.250481428720671,0.208032284506635,0,1,1
"173","UBR4",8190.11694865508,-0.0618215372516984,0.0661674519512924,0,1,1
"174","CAPZB",1421.6132338844,-0.266067874925493,0.100538866502185,0,1,1
"175","PAX7",42.4184360587401,-0.608544134312558,0.458699211101794,0,1,1
"176","IFFO2",670.197790983753,-0.0173661089641172,0.162423710348425,0,1,1
"177","TMCO4",78.6856262788915,-0.00412696399184419,0.173257447673631,0,1,1
"178","LINC01141",37.6864226428335,0.283100260578796,0.25212027923598,0,1,1
"179","EIF4G3",3421.97151632965,-0.0751924711773319,0.0950050500761132,0,1,1
"180","ALPL",359.25209963621,-0.669665751163054,0.256177042496522,0,1,1
"181","HP1BP3",2735.76705483588,0.480562132736226,0.102167095658468,0,1,1
"182","ECE1",1633.15273466903,0.157570856692672,0.141947378142932,0,1,1
"183","LDLRAD2",4.7107366987951,0.732405404601572,0.414550920344949,0,1,1
"184","ZBTB40",987.960600393386,0.538691955355268,0.118882891260058,0,1,1
"185","HSPG2",864.202405134599,-0.149411943381429,0.285685795942904,0,1,1
"186","CDC42",899.830030425421,-0.327901350833445,0.179558248273747,0,1,1
"187","TCEA3",107.239653060479,0.532993250743661,0.279594098614932,0,1,1
"188","E2F2",5.13751685304865,-0.557513701510524,0.652429724121337,0,1,1
"189","LUZP1",1775.39098642024,-0.208308706477214,0.285910468458715,0,1,1
"190","NIPAL3",3067.97748610648,0.336908429189387,0.300279424382242,0,1,1
"191","IFNLR1",52.5201319845411,0.522998653239738,0.249991939858751,0,1,1
"192","NCMAP",13.6053335152982,0.220901477532554,0.539823490943872,0,1,1
"193","TMEM57",575.198535586954,0.0879287153356986,0.0815013334327507,0,1,1
"194","MAN1C1",953.641755385626,0.00660362454663979,0.162477310525261,0,1,1
"195","RHCE",19.4831466333446,-0.681205591628077,0.299555684798769,0,1,1
"196","LIN28A",3.28765966698592,-0.296627947152056,0.51214177488565,0,1,1
"197","SH3BGRL3",645.753173244256,0.0436541058180654,0.106339039034772,0,1,1
"198","RPS6KA1",383.665075716353,0.510932759129572,0.328555410012297,0,1,1
"199","TMEM222",471.658572994727,-0.290375446749374,0.107974596293409,0,1,1
"200","WASF2",2067.3064966708,0.374795941741333,0.214477359041168,0,1,1
"201","AHDC1",2436.50566122446,-0.0091113651998274,0.214439467721361,0,1,1
"202","PHACTR4",601.029704498691,0.350466352587787,0.176342783439695,0,1,1
"203","SNHG3",145.866027107791,0.431490171953304,0.144642790063708,0,1,1
"204","TAF12",105.022113034521,0.0207105366667204,0.1411372410914,0,1,1
"205","RCC1",122.928381389629,0.921626735898391,0.214328317288171,0,1,1
"206","SRSF4",1114.77601531301,0.150436716862156,0.0793777028637845,0,1,1
"207","PTPRU",1026.49473682324,0.297488699068285,0.202119936005484,0,1,1
"208","MATN1-AS1",51.6321131221649,0.415632074493531,0.456113257171512,0,1,1
"209","MATN1",13.2811726638615,0.495357029547384,0.438887948906103,0,1,1
"210","PTP4A2",3842.93353854,0.547445355814878,0.353273178455898,0,1,1
"211","ZBTB8A",193.50131277131,0.145006632623549,0.1009593178983,0,1,1
"212","RNF19B",437.298365928549,-0.192515237867865,0.129416276868778,0,1,1
"213","S100PBP",409.603590946529,0.214855362376334,0.153657958821486,0,1,1
"214","KPNA6",1832.51127322761,-0.0789734086915436,0.0989357816562059,0,1,1
"215","SYNC",75.8891485512184,0.245298246123176,0.202203027256371,0,1,1
"216","HDAC1",287.044485265103,0.385744532966473,0.198399833230909,0,1,1
"217","LOC101929464",10.481356009749,0.557766444136983,0.277934034210599,0,1,1
"218","ZSCAN20",175.797698977241,0.285384311479985,0.158310888877777,0,1,1
"219","PHC2",1517.96577904491,0.0297687920017803,0.160633046411125,0,1,1
"220","CSMD2-AS1",12.6917072600861,0.341352238725197,0.274935477088587,0,1,1
"221","DLGAP3",2912.05040247005,-0.369639671660387,0.430661222321938,0,1,1
"222","AGO3",537.660957139672,0.292112682256174,0.141717258731718,0,1,1
"223","COL8A2",84.4240562322346,0.995730946112304,0.335425361275118,0,1,1
"224","AGO4",652.42777627943,-0.0240454149823619,0.105359232144306,0,1,1
"225","ZMYM4",1222.09283626559,-0.030836055474298,0.104845199618302,0,1,1
"226","KIAA0319L",1501.42370721176,-0.129044902019646,0.0847830646206273,0,1,1
"227","TFAP2E",157.997922308812,0.356695705807457,0.249054496552217,0,1,1
"228","STK40",710.952383066614,-0.0567900643044179,0.201996469230041,0,1,1
"229","GRIK3",1291.0557864008,-0.0989540468068428,0.235750083769904,0,1,1
"230","YRDC",111.380875638958,-0.124095837561938,0.150365944665685,0,1,1
"231","SNIP1",218.732382548847,-0.329549261558256,0.120503724644767,0,1,1
"232","INPP5B",524.442319653595,0.0666785956054588,0.139702837263279,0,1,1
"233","RRAGC",268.919505671711,0.0826879626995137,0.14912443569434,0,1,1
"234","BMP8B",171.019674449975,0.550129243524158,0.278314076113682,0,1,1
"235","BMP8A",337.443245937087,0.267260059941952,0.184287492826651,0,1,1
"236","RLF",820.452879754932,-0.139939687390498,0.113644818753604,0,1,1
"237","SCMH1",568.25338113593,0.0642682841814536,0.151128276244699,0,1,1
"238","NFYC-AS1",59.3942643412237,0.343135388798681,0.236274422531024,0,1,1
"239","KCNQ4",142.549690074803,-0.111985790003469,0.324571209343635,0,1,1
"240","HIVEP3",1604.98506329979,0.142154456104305,0.198798667551029,0,1,1
"241","FOXJ3",1088.55422477579,-0.125399210802914,0.110711591356904,0,1,1
"242","RIMKLA",622.311395197942,-0.383019392733286,0.32178122511971,0,1,1
"243","CFAP57",28.1963721879143,-0.734932980560347,0.268493701561749,0,1,1
"244","SZT2",1945.70501865976,0.234502660525468,0.176641169666307,0,1,1
"245","TMEM269",8.83500759135901,-0.697541886506887,0.40687540308017,0,1,1
"246","TIE1",397.725241591508,0.206089216499339,0.243946122030808,0,1,1
"247","ERI3-IT1",72.8821300340733,1.00798724865834,0.226840835378261,0.0352108060483002,0.971911645594865,1
"248","ERI3",1022.33432474885,-0.178730705527234,0.0799968488944886,0,1,1
"249","ST3GAL3",387.900124241258,-0.353566572178234,0.15000924342071,0,1,1
"250","IPO13",2243.37966251599,0.197038220826365,0.245267336064793,0,1,1
"251","KDM4A-AS1",25.6645757110362,0.159563958519891,0.250121957844964,0,1,1
"252","KIF2C",24.130866653716,0.177158180081849,0.25181209061559,0,1,1
"253","EIF2B3",269.698917341765,-0.0757256198268944,0.116586589811328,0,1,1
"254","TESK2",233.195154487229,0.400918183311408,0.306461391186032,0,1,1
"255","ZSWIM5",305.889313858106,0.0441325085670202,0.0862406895379998,0,1,1
"256","MAST2",1247.84389754731,0.0971443290159689,0.104426917103201,0,1,1
"257","PIK3R3",733.992549660527,-0.0431625050792564,0.186076939552183,0,1,1
"258","MKNK1",389.942789749217,-0.0397928389838559,0.13405240812034,0,1,1
"259","POMGNT1",996.49333137645,0.150086262474553,0.14380658086126,0,1,1
"260","CYP4X1",170.399589248527,-0.632483980370512,0.306039682917592,0,1,1
"261","CYP4Z1",28.957955972032,-0.10941878175296,0.260983541011846,0,1,1
"262","CYP4Z2P",1.53311873599218,0.429710830320334,0.684244963462806,0,1,1
"263","CMPK1",771.550791651402,0.251782215193265,0.164151870930652,0,1,1
"264","SKINT1L",4.25308879333195,-0.827534689366948,0.457090714899368,0,1,1
"265","SPATA6",342.55598225618,0.241909839059914,0.275981684689071,0,1,1
"266","ELAVL4",737.883887585769,-0.673667933357917,0.374010726480266,0,1,1
"267","TTC39A",78.0584684905563,0.204155010633083,0.311243850982917,0,1,1
"268","OSBPL9",571.913587009483,0.203108122818186,0.217026867020387,0,1,1
"269","EPS15",3148.05782396885,-0.110414826244601,0.172032894004563,0,1,1
"270","NRDC",1825.79182087197,-0.0277586177474595,0.0756296586950422,0,1,1
"271","ZFYVE9",1346.99609926453,-0.0948000287456308,0.166115441771047,0,1,1
"272","ZCCHC11",1006.08801626995,0.346866041530089,0.134205785255167,0,1,1
"273","ZYG11B",1570.72917555402,-0.231780515387564,0.184840632665716,0,1,1
"274","ZYG11A",2.85161109401697,0.811393002389101,0.497115793847421,0,1,1
"275","CC2D1B",788.261408094054,0.557942284643918,0.208388588169082,0,1,1
"276","GLIS1",200.37763754369,-0.00192364809147498,0.317769633119905,0,1,1
"277","NDC1",175.485679157964,-0.109461521219918,0.205159857438445,0,1,1
"278","LRP8",795.406870315393,-0.35491976646919,0.136242927954632,0,1,1
"279","HSPB11",84.9331512293155,-0.126356992748404,0.115723679918157,0,1,1
"280","ACOT11",404.137051481438,-0.0777284349230483,0.243555870048925,0,1,1
"281","MROH7-TTC4",4.53891062451463,-0.12159144278144,0.400653678597737,0,1,1
"282","SSBP3",1364.83186346983,-0.257272152066447,0.220535548441432,0,1,1
"283","CYB5RL",103.489752257574,0.332802674478329,0.0932460642882006,0,1,1
"284","PLPP3",2459.02988071796,-0.248387454395283,0.187988418940855,0,1,1
"285","C1orf168",10.8599010551314,0.00885523651569181,0.307593458224579,0,1,1
"286","C8B",0.169461469672532,-0.496251995840775,3.06294058559052,0,1,1
"287","PRKAA2",479.613618276502,-0.386235646358718,0.270934595502126,0,1,1
"288","DAB1-AS1",10.2065294659915,-0.436002213174797,0.356202538300526,0,1,1
"289","OMA1",210.45247650791,0.628372289452619,0.270184177757791,0,1,1
"290","LINC01358",2.0199844013872,0.386023588412027,0.576100098453722,0,1,1
"291","HOOK1",366.409956799637,-0.322314638766772,0.304376672087809,0,1,1
"292","LOC101926964",48.1327882269439,-0.0764719478288072,0.283533292637151,0,1,1
"293","PATJ",558.699278152016,0.204037124407638,0.188465943067294,0,1,1
"294","KANK4",65.6447750616889,0.7521889540972,0.447318476272802,0,1,1
"295","LINC00466",0.281426048859875,-0.0648156355874689,1.57395424478578,0,1,1
"296","DOCK7",1077.35764821919,-0.0315105651325879,0.150692157679098,0,1,1
"297","ATG4C",435.711837388261,0.59008501045076,0.331175771278703,0,1,1
"298","PGM1",648.242549555747,-0.203099758878277,0.117885377618663,0,1,1
"299","ROR1",73.8432423891672,0.379389771885216,0.350032204962662,0,1,1
"300","RAVER2",326.614074869618,0.0311978230554208,0.206677671049786,0,1,1
"301","JAK1",1850.91843971722,-0.00821529730200227,0.0820572625743993,0,1,1
"302","DNAJC6",5417.60024498419,-0.236947523026607,0.22731665587066,0,1,1
"303","AK4",745.421464287773,0.0705583136177538,0.230260931129615,0,1,1
"304","PDE4B",1909.29326675532,-0.0153301898542589,0.226630002725011,0,1,1
"305","TCTEX1D1",15.7553205486597,-0.640874263899371,0.31857519640036,0,1,1
"306","WDR78",183.624876072935,0.424627685621117,0.203428766724897,0,1,1
"307","SLC35D1",309.328379394745,0.237364208427461,0.160805498802207,0,1,1
"308","SERBP1",1049.33541231916,0.105746868404459,0.113671677513494,0,1,1
"309","IL23R",0.0676627231348823,0.0808209997048053,3.49432062185429,0,1,1
"310","GNG12",380.189600380963,0.0650471990970757,0.210212849917457,0,1,1
"311","GNG12-AS1",43.6743185864264,-0.217743774683215,0.219274983454096,0,1,1
"312","WLS",1177.78588118068,-0.106326144506958,0.168349114629949,0,1,1
"313","DEPDC1",5.66902905579793,-0.802268850904515,0.416922476534399,0,1,1
"314","LRRC40",225.587592429651,-0.478848980740096,0.188645375035097,0,1,1
"315","ANKRD13C",635.055245472886,-0.108693543928039,0.0994609386843046,0,1,1
"316","PIN1P1",34.2132394973188,-0.29026401037505,0.248288173979041,0,1,1
"317","ZRANB2-AS2",4.65555081311601,-0.0509308098151403,0.451491326866501,0,1,1
"318","PTGER3",76.1846994822677,-0.348603354869504,0.51446931169544,0,1,1
"319","LINC01360",0.421949872725706,-0.545169259310494,1.15560335205125,0,1,1
"320","FPGT-TNNI3K",2.56354305916224,-0.130851992408415,0.468616123657647,0,1,1
"321","LRRIQ3",3.26393065243632,-0.0788312013812355,0.551608056145776,0,1,1
"322","TNNI3K",1.07273797663066,1.06709249998646,0.820883458474914,0.0817320647575294,0.934859779662281,1
"323","ERICH3",1061.74523242995,-0.579319611168572,0.375375761307327,0,1,1
"324","SLC44A5",95.2098753003019,-0.56845008174693,0.242934475138789,0,1,1
"325","MSH4",42.185747232295,0.520885947640411,0.3208912952149,0,1,1
"326","ST6GALNAC5",451.779436624735,-0.736739884375777,0.506140836760182,0,1,1
"327","NEXN",45.210672790106,0.330719554175339,0.197612974310874,0,1,1
"328","GIPC2",12.3818995615422,-0.544774393976365,0.330485051111519,0,1,1
"329","MIGA1",1053.5363675671,-0.238596936811915,0.235423910854478,0,1,1
"330","AK5",4146.22313972056,-0.309059743352122,0.255428755941619,0,1,1
"331","ZZZ3",990.309711456698,0.367326135143823,0.172510678086044,0,1,1
"332","MGC27382",0.41941788343962,-2.4921827139348,1.79258118776525,-0.832421272809996,0.405171198715408,1
"333","ADGRL4",118.867705721837,-0.0205023068848746,0.261120691034544,0,1,1
"334","LINC01781",0.0987711014334355,-0.207715077884434,3.40589817454034,0,1,1
"335","ADGRL2",998.85498147687,-0.286999666671447,0.3419101606846,0,1,1
"336","PRKACB",3898.13812573321,-0.283548546114776,0.223544423721293,0,1,1
"337","SAMD13",14.4280570115194,0.34353669805312,0.370938470791888,0,1,1
"338","LINC01725",13.1763090943711,-0.362903067724575,0.292756525573052,0,1,1
"339","LOC101927560",15.4716003616506,-0.0366659754949376,0.298397334542559,0,1,1
"340","TTLL7",3077.36155362301,0.494156919611799,0.277602307382555,0,1,1
"341","LINC01461",17.8786139672137,-0.0446416727442373,0.346060920669108,0,1,1
"342","WDR63",5.21009084124031,0.0340650277528364,0.474771409069159,0,1,1
"343","C1orf52",290.94945967208,-0.08174866104845,0.168188656251016,0,1,1
"344","MCOLN2",5.02488489445816,0.175290806531635,0.65651510797947,0,1,1
"345","LPAR3",39.7201497636762,0.0565116257728919,0.454096109806733,0,1,1
"346","COL24A1",413.435263308682,-0.736228161946605,0.319623484062924,0,1,1
"347","CLCA2",10.379500777182,-0.100893776079359,0.646785578731952,0,1,1
"348","HS2ST1",654.200595891037,-0.14108107373297,0.207230662688374,0,1,1
