"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1179","GJB3",48.0842596597273,-0.361977827488683,0.3862634971497,0,1,1
"1180","SMIM12",498.076726455267,-0.158392549670911,0.128657377445153,0,1,1
"1181","GJA4",154.33644788743,0.339923141952262,0.233599702622726,0,1,1
"1182","LOC653160",49.929375667341,-0.653346144121466,0.209859283748617,0,1,1
"1183","TMEM35B",46.0350453944173,-0.251966237592594,0.207075348548293,0,1,1
"1184","ZMYM6",330.721374588213,-0.0822855599093934,0.139639916711635,0,1,1
"1185","ZMYM1",107.074130393987,0.0698468694464537,0.167822569117535,0,1,1
"1186","NCDN",10613.5347643413,-0.381568873715361,0.262920534468641,0,1,1
"1187","PSMB2",561.990081848337,-0.470383420085136,0.142722889163305,0,1,1
"1188","C1orf216",1222.96904107628,-0.406573624365924,0.243624351722617,0,1,1
"1189","CLSPN",65.3020478111528,-0.54028301182578,0.243879082656705,0,1,1
"1190","AGO1",1736.42757570019,0.11617744059776,0.0905367162782681,0,1,1
"1191","ADPRHL2",225.487530700731,-0.0480184689526099,0.154517839670549,0,1,1
"1192","TEKT2",38.8662978428954,0.884040836425147,0.19643816349211,0,1,1
"1193","MAP7D1",5317.50320892456,-0.0761793637698455,0.152461236943455,0,1,1
"1194","TRAPPC3",288.350033536544,-0.0966458505286912,0.107681789790406,0,1,1
"1195","SH3D21",271.993845651157,-0.103554193131225,0.250532529816652,0,1,1
"1196","EVA1B",178.535185970889,0.133721377286802,0.224053143629198,0,1,1
"1197","LSM10",177.882125557273,0.061398123732002,0.155769810355745,0,1,1
"1198","MRPS15",196.152932161022,0.0169467719370768,0.0924683453030232,0,1,1
"1199","CSF3R",208.79496055587,0.36057231151894,0.262917463567451,0,1,1
"1200","OSCP1",121.024367475466,-0.449555720459634,0.144356688097192,0,1,1
"1201","MIR4255",0.785592076232622,-0.490135025355852,1.04236232363239,0,1,1
"1202","LINC01137",22.3574181703453,0.674900543113532,0.239087566090185,0,1,1
"1203","ZC3H12A",48.3921231406974,0.0399023517933992,0.335125270349861,0,1,1
"1204","MEAF6",506.342216229541,-0.439658367816667,0.154630203595388,0,1,1
"1205","MIR6732",0.642393560794521,-0.168160038992655,1.17286671503544,0,1,1
"1206","MIR5581",2.48358733281496,-0.345191744389994,0.505476311147244,0,1,1
"1207","GNL2",210.195467442868,-0.172773940138359,0.118352344412143,0,1,1
"1208","DNALI1",208.542934838029,0.201164921479012,0.188763106866781,0,1,1
"1209","RSPO1",2.88384926513255,-0.827679288955439,0.541880631482077,0,1,1
"1210","C1orf109",147.412655766955,-0.134240554497522,0.130899326275338,0,1,1
"1211","EPHA10",507.058925719874,-0.450364361615331,0.239896464867679,0,1,1
"1212","MANEAL",305.983914370463,-0.231402667058667,0.146105655758625,0,1,1
"1213","CDCA8",33.8401680643785,-0.123102013562058,0.228577439106552,0,1,1
"1214","C1orf122",531.505398710425,0.0840209937090132,0.159769388277133,0,1,1
"1215","MTF1",574.909850358076,0.248689508380895,0.109223239065215,0,1,1
"1216","SF3A3",456.450486778779,-0.213034244043828,0.087663522006148,0,1,1
"1217","UTP11",125.594479855871,-0.345185839817501,0.132140892202509,0,1,1
"1218","POU3F1",68.1715488029458,-0.719884222590502,0.310909351211846,0,1,1
"1219","FHL3",116.709394990277,0.142082465661277,0.152055512422147,0,1,1
"1220","MIR3659",0.18699288055529,0.0289081511080359,2.01876577292813,0,1,1
"1221","LINC01343",4.74124003640957,-0.600441905468654,0.400438540287697,0,1,1
"1222","RHBDL2",155.79475070126,0.447697000484183,0.234671384346213,0,1,1
"1223","GJA9-MYCBP",20.0034866734945,0.985366218896932,0.260278928474662,0,1,1
"1224","LOC105378663",9.81658089594124,0.380294771308557,0.26628029741058,0,1,1
"1225","MYCBP",6.74410259163751,0.447296206610427,0.381726978708253,0,1,1
"1226","GJA9",0,NA,NA,NA,NA,NA
"1227","NDUFS5",616.750038696537,-0.336100775429368,0.15081620474803,0,1,1
"1228","AKIRIN1",733.314449915661,-0.0210084710069897,0.0806429498690398,0,1,1
"1229","KIAA0754",651.42903253989,-0.0621545288570847,0.190128282202849,0,1,1
"1230","LOC101929516",3.91787972153887,-0.0435571177671041,0.422441001134177,0,1,1
"1231","SNORA55",4.82061386329084,-0.15736273075462,0.411672016988293,0,1,1
"1232","PABPC4",659.959746815695,0.0229996219047986,0.0828748741800373,0,1,1
"1233","OXCT2P1",15.3981307568132,-0.13862039861068,0.42861595737341,0,1,1
"1234","PPIEL",187.323411364887,0.0857896105872623,0.166390731966068,0,1,1
"1235","HEYL",219.481297778264,-0.346817650113775,0.239695287279789,0,1,1
"1236","HPCAL4",4298.72979845068,-0.254751394597976,0.232335470925197,0,1,1
"1237","NT5C1A",114.519103725083,-0.163911677213117,0.246206527541382,0,1,1
"1238","PPIE",310.99039231532,0.0156701476874177,0.055283978244355,0,1,1
"1239","OXCT2",14.4342744845433,0.217575877309837,0.398018300508267,0,1,1
"1240","TRIT1",201.709217102616,0.168225226647233,0.0947058124001697,0,1,1
"1241","MYCL",36.984664339129,0.180305539626482,0.156943114619208,0,1,1
"1242","LOC101929536",4.4026406070102,0.00470703832883405,0.43450554174788,0,1,1
"1243","MFSD2A",312.185836161155,-0.16408260824365,0.222581877296091,0,1,1
"1244","PPT1",868.761791849568,-0.35448190507735,0.116039446379304,0,1,1
"1245","CAP1",1279.69858324319,-0.126823809471154,0.112087945378892,0,1,1
"1246","TMCO2",0.863193566839234,-0.317553867665493,0.954417856016198,0,1,1
"1247","ZMPSTE24",346.251612725394,0.246933213120295,0.128100047207598,0,1,1
"1248","SMAP2",1281.908223639,-0.367685423284208,0.162563449900422,0,1,1
"1249","COL9A2",1076.03392984743,0.585451918107598,0.407679532930274,0,1,1
"1250","ZFP69B",147.045958114816,-0.333408120973663,0.17851873544221,0,1,1
"1251","ZFP69",66.8311713411263,0.217568680847297,0.154459007827435,0,1,1
"1252","ZNF684",48.923649931314,0.0872264124008282,0.142880559739164,0,1,1
"1253","EXO5",84.1530640665602,-0.0524110021585183,0.131517845665089,0,1,1
"1254","RIMS3",6370.0692668104,-0.297764392058182,0.257268321201498,0,1,1
"1255","NFYC",410.085646207081,0.00304793186740927,0.0954009574551398,0,1,1
"1256","MIR30E",1.4536122147916,1.12284767336496,0.755903151951344,0.162517741919494,0.870898157967463,1
"1257","MIR30C1",0.583500930157272,0.0895650677944878,1.02103017026463,0,1,1
"1258","CITED4",102.668094447118,-0.317867689442178,0.173644047830966,0,1,1
"1259","SLFNL1-AS1",54.9265208482289,0.451397509744155,0.219776867579393,0,1,1
"1260","CTPS1",235.018402071476,0.0737694663245069,0.136485876067012,0,1,1
"1261","SLFNL1",29.9015705848783,0.704651693010387,0.274828375053373,0,1,1
"1262","FOXO6",130.72950158568,0.496280407409965,0.224960777110227,0,1,1
"1263","LOC101929901",3.22624359643366,0.447716374083411,0.438654708876175,0,1,1
"1264","EDN2",0.500024115224095,0.615225139538978,1.22677452789041,0,1,1
"1265","GUCA2B",0,NA,NA,NA,NA,NA
"1266","GUCA2A",0.0860590264651546,0.0770028192226162,3.02618920828379,0,1,1
"1267","PPCS",148.154223879739,-0.270605539379234,0.123128899829527,0,1,1
"1268","ZMYND12",20.3864160786662,-0.778122773202483,0.284693417891507,0,1,1
"1269","CCDC30",140.298578556886,0.0854749025862461,0.166648375786708,0,1,1
"1270","P3H1",232.310055359528,0.00969040342817875,0.158024746823345,0,1,1
"1271","C1orf50",101.697774135604,-0.270602070910374,0.101314970025206,0,1,1
"1272","LOC105378683",19.4285367463895,0.0554491013409116,0.227519035459065,0,1,1
"1273","YBX1",580.199450483592,0.313752995936568,0.154590155382567,0,1,1
"1274","PPIH",74.8321951522145,-0.339836191553352,0.169481978946691,0,1,1
"1275","CLDN19",5.04760109438496,1.54107142607419,0.570650137951046,0.948166643780963,0.343044625312901,1
"1276","ZNF691",85.24686043035,0.0190341542892859,0.152319066886191,0,1,1
"1277","LOC339539",5.52219282115648,-0.957419865033706,0.431997991012298,0,1,1
"1278","SVBP",77.3095221601961,0.10743936419529,0.11947800380923,0,1,1
"1279","ERMAP",144.007635452868,-0.0036708409169391,0.162003929883747,0,1,1
"1280","SLC2A1",1894.27557007407,-0.182636084019042,0.157501927276707,0,1,1
"1281","SLC2A1-AS1",31.7614637201805,-0.439899735385881,0.194055356235753,0,1,1
"1282","EBNA1BP2",357.437064955139,-0.3657011790037,0.178653666280193,0,1,1
"1283","MIR6733",0.413158547775684,-0.444627938767376,1.92408966045253,0,1,1
"1284","FAM183A",0.430380498748306,0.897252370971618,1.2100534340076,0,1,1
"1285","TMEM125",127.964640761568,0.511848111034734,0.644960064432335,0,1,1
"1286","C1orf210",1.10742441383219,0.0891643487798404,0.907673345546998,0,1,1
"1287","MPL",45.3666386138515,0.100034100737763,0.292832754792128,0,1,1
"1288","MED8",288.390112445317,-0.0680988992751383,0.071835987207433,0,1,1
"1289","ELOVL1",476.391913289886,0.524766490082974,0.330162431704103,0,1,1
"1290","MIR6734",0.0944826798162056,0.605985155535658,3.02618920828379,0,1,1
"1291","CDC20",15.6437816349561,0.134814652157296,0.333685426538413,0,1,1
"1292","HYI",0,NA,NA,NA,NA,NA
"1293","MIR6735",0.261883709386352,1.03878985927777,1.6747694352093,0.0231613131110951,0.981521597987622,1
"1294","KDM4A",785.925976322892,-0.0642893891769986,0.0862432357560948,0,1,1
"1295","LOC101929592",7.73136523357792,0.366389311147291,0.364225604616583,0,1,1
"1296","ARTN",19.9864072944902,-0.19339257703127,0.356392327355472,0,1,1
"1297","MIR6079",2.0372488868633,-0.403262014157165,0.55966810407913,0,1,1
"1298","B4GALT2",767.78437415996,0.119957756786543,0.107683377827225,0,1,1
"1299","CCDC24",171.741001941994,-0.0699656916216446,0.122919472314391,0,1,1
"1300","SLC6A9",474.869321728259,1.0178558784154,0.212150033477595,0.084166276680237,0.93292423033135,1
"1301","ATP6V0B",637.407327107442,-0.252062676051646,0.167213604990512,0,1,1
"1302","DPH2",196.678790435203,-0.536487503293935,0.123652900906005,0,1,1
"1303","KLF17",3.045792849428,0.135952858938356,0.625923941166875,0,1,1
"1304","DMAP1",569.221786619031,0.0134318179581488,0.12902593656031,0,1,1
"1305","SNORA110",5.7706277259369,0.803966970913131,0.454124064632411,0,1,1
"1306","MIR5584",2.86452073682447,1.56359851812228,0.704120890181433,0.800428628068481,0.423462499886272,1
"1307","TMEM53",96.4382688686193,-0.000942922258463723,0.145971528405468,0,1,1
"1308","C1orf228",68.8001009210494,-0.151344551696096,0.231531014624179,0,1,1
"1309","SNORD55",14.036094276621,0.237893761361557,0.23866822132167,0,1,1
"1310","SNORD46",8.22789380795883,0.130922791393856,0.281514972555244,0,1,1
"1311","SNORD38A",3.93909850723573,-0.115465724392761,0.408190021582104,0,1,1
"1312","SNORD38B",3.12830563855493,0.640788335713054,0.484600745848851,0,1,1
"1313","TCTEX1D4",25.6527251427419,-0.134635195105977,0.469109278461473,0,1,1
"1314","BTBD19",96.0153976750407,-0.0962589448333884,0.253373973287289,0,1,1
"1315","PTCH2",289.870507116238,0.143143111682147,0.226433766295555,0,1,1
"1316","RPS8",1641.98141724406,0.225032913240324,0.1577957493542,0,1,1
"1317","BEST4",14.6841717190725,-0.379888252659103,0.279034642782687,0,1,1
"1318","PLK3",158.74707840419,-0.312414282239133,0.288887931364071,0,1,1
"1319","UROD",461.823905120871,-0.277775500304769,0.10866291010094,0,1,1
"1320","HECTD3",663.643853417934,0.0690812310961004,0.0883550400479665,0,1,1
"1321","TOE1",84.7906023349508,0.0902423972128469,0.124383613334727,0,1,1
"1322","LINC01144",21.2170301320713,-0.0689474251125972,0.248048674328685,0,1,1
"1323","HPDL",35.9851242634207,0.196852330990387,0.308311274667253,0,1,1
"1324","MUTYH",199.849408185907,0.475272626510618,0.165917412727986,0,1,1
"1325","PRDX1",1340.81811504253,0.0182781749322774,0.134054398072778,0,1,1
"1326","MMACHC",164.43790810482,0.0547278444862493,0.124622079665388,0,1,1
"1327","CCDC163",58.7630899915839,0.291160007664182,0.26058766267326,0,1,1
"1328","NASP",1051.2455210115,0.347965275694512,0.22225876388211,0,1,1
"1329","CCDC17",47.5147670187507,0.653134740635565,0.246509866421421,0,1,1
"1330","RPS15AP10",24.0694313914479,0.521658439993013,0.234042173323262,0,1,1
"1331","AKR1A1",307.15141924086,-0.206657476853875,0.175261234016876,0,1,1
"1332","TMEM69",98.7826530816078,-0.0207939221314377,0.132904287411881,0,1,1
"1333","IPP",175.881895608006,-0.0720440005177713,0.142192523772654,0,1,1
"1334","LOC101929626",0.465092090437933,-0.107305962300342,1.21685605100194,0,1,1
"1335","TSPAN1",22.9889993806635,0.702508852300851,0.287874267317746,0,1,1
"1336","UQCRH",320.64169265677,-0.336695608394734,0.182239631031694,0,1,1
"1337","RAD54L",96.0343876059752,0.359296521025901,0.249186149375279,0,1,1
"1338","LRRC41",837.571603194775,-0.172110557795768,0.0720671960776821,0,1,1
"1339","LURAP1",124.143729942026,0.147274446831571,0.138750386458518,0,1,1
"1340","FAAH",600.621113916596,0.199261796155213,0.217356541909843,0,1,1
"1341","FAAHP1",23.1951353475784,1.63744596087795,0.322449567903713,1.97688576549216,0.0480545441759873,1
"1342","LINC01398",5.38464948440637,1.1137505440938,0.464277394833592,0.245005562104899,0.806452124658382,1
"1343","NSUN4",293.458025840694,-0.0623979239710784,0.0631389258443613,0,1,1
"1344","DMBX1",0.70573824575538,0.804260025159992,1.32883389263304,0,1,1
"1345","MKNK1-AS1",45.8753300934381,0.415503472396727,0.181772450090775,0,1,1
"1346","KNCN",17.9512669951977,-0.64636189945572,0.25526177736441,0,1,1
"1347","ATPAF1",673.793590604953,-0.266179013556971,0.138789480508413,0,1,1
"1348","TEX38",3.5592985032343,-0.185905767345749,0.44538092714329,0,1,1
"1349","EFCAB14-AS1",3.61031522097631,-0.64374127199571,0.440812912074508,0,1,1
"1350","EFCAB14",1952.489874204,0.288517330495451,0.160643383405578,0,1,1
"1351","MOB3C",256.348421043567,0.45950603864581,0.140670933260526,0,1,1
"1352","CYP4B1",8.93497761212393,2.15713725113046,0.451343882889634,2.56375968523631,0.0103545209637202,1
"1353","CYP4A11",3.86049322978763,-1.04498414276837,0.487114640456303,-0.0923481641328502,0.926421422385876,1
"1354","CYP4A22",16.6945839679594,-0.753600498064017,0.317686328815079,0,1,1
"1355","PDZK1IP1",2.7581757191607,0.0465315994415958,0.530156599613564,0,1,1
"1356","TAL1",140.284001931612,0.601610955213409,0.221154169266402,0,1,1
"1357","LINC00853",3.87484438384094,-0.734063153658687,0.455663665392363,0,1,1
"1358","STIL",71.1391441385823,-0.19377645744514,0.162075216860652,0,1,1
"1359","LINC01389",9.13362227458657,0.488695788386772,0.306476203190415,0,1,1
"1360","FOXD2-AS1",12.058493661019,0.694882978456873,0.327929723296965,0,1,1
"1361","FOXE3",2.61455207290205,-1.13350638105207,0.596227228813295,-0.223918624645497,0.822820623296122,1
"1362","FOXD2",11.6870544301329,1.2136625739968,0.404854289435782,0.527751785202926,0.597671625523378,1
"1363","SLC5A9",64.801093041418,0.652779214732442,0.305544579632416,0,1,1
"1364","BEND5",154.201837479783,-0.732326498206564,0.157980031769317,0,1,1
"1365","LOC101929721",2.78085851274798,-0.312508320785826,0.502549041480313,0,1,1
"1366","AGBL4-IT1",12.0613484284654,-0.286464577843269,0.303059643621892,0,1,1
"1367","DMRTA2",12.7581691628868,0.382338273864993,0.377348948646007,0,1,1
"1368","CDKN2C",132.055353111859,0.675876550137351,0.158128083386838,0,1,1
"1369","C1orf185",0.21794569738183,-0.259631000080406,1.70512615485803,0,1,1
"1370","MIR4421",0.0470731188310103,-0.163443151330456,3.02618920828379,0,1,1
"1371","MIR6500",0.0851879191746531,-0.451979517090425,3.02618920828379,0,1,1
"1372","RNF11",1919.24788202144,-0.11652092232863,0.128145950240254,0,1,1
"1373","TTC39A-AS1",2.54316682629353,0.269043198631786,0.532530309862603,0,1,1
"1374","MIR761",0.132831762058903,0.317447432931141,2.58854860150603,0,1,1
"1375","TXNDC12",270.306945125914,-0.333902734686595,0.113224894543568,0,1,1
"1376","KTI12",0,NA,NA,NA,NA,NA
"1377","TXNDC12-AS1",3.86521720666891,0.222336288117029,0.419821793306999,0,1,1
