"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"1","ENSG00000106211",9743.05559327109,2.29538197005993,0.284754041006742,4.54912585429915,5.38692198670379e-06,0.0207250280034171,"HSPB1"
"2","ENSG00000123689",130.206868738776,2.43150638480957,0.290548255000411,4.92691441154083,8.35383249435106e-07,0.00562442657263421,"G0S2"
"3","ENSG00000132002",7256.37759042761,2.24020759610362,0.262826097578131,4.71873838835558,2.37311765384719e-06,0.0106517385892931,"DNAJB1"
"4","ENSG00000149257",1137.49452152887,2.72080817124719,0.309961542885235,5.55168281596899,2.82932614903054e-08,0.000380982912597708,"SERPINH1"
"5","ENSG00000173110",140.098290437924,2.56765208004959,0.361720942116926,4.33387149462539,1.46509717108851e-05,0.0493206648932308,"HSPA6"
"6","ENSG00000204388",7818.33972504132,2.63670372560136,0.310553647274451,5.27027693915609,1.3621807557136e-07,0.0012228296644041,"HSPA1B"
"7","ENSG00000204389",9815.33819381654,3.09517839443553,0.351066353493863,5.96804100872674,2.40119026689386e-09,6.46664550777186e-05,"HSPA1A"
"8","ENSG00000226673",4.34907980943975,3.96510670487821,0.625961414292939,4.73688415479647,2.17029140506479e-06,0.0106517385892931,"LINC01108"
