"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"21855","ENSG00000160145",6602.41,-0.23987,0.1819337,0,1,1
"21856","ENSG00000188227",507.414,-0.1104428,0.09438897,0,1,1
"21857","ENSG00000184220",771.7749,-0.165563,0.1092415,0,1,1
"21858","ENSG00000127540",2010.572,0.1623905,0.1117967,0,1,1
"21859","ENSG00000117868",2942.532,-0.03071942,0.09062033,0,1,1
"21860","ENSG00000104957",989.4787,-0.1182631,0.1119925,0,1,1
"21861","ENSG00000125089",266.8498,0.5972102,0.2356884,0,1,1
"21862","ENSG00000152595",213.9752,-0.05196142,0.2956241,0,1,1
"21863","ENSG00000167695",229.8053,-0.2924936,0.0876887,0,1,1
"21864","ENSG00000213523",923.9326,-0.06058562,0.08687155,0,1,1
"21865","ENSG00000204352",68.42677,-0.4281679,0.2248024,0,1,1
"21866","ENSG00000242372",1191.664,-0.01312946,0.1011761,0,1,1
"21867","ENSG00000169432",171.2767,0.1203264,0.1731751,0,1,1
"21868","ENSG00000251503",42.20751,0.2444397,0.1752214,0,1,1
"21869","ENSG00000141376",1244.123,-0.2767614,0.07909297,0,1,1
"21870","ENSG00000243056",47.32539,-0.06156751,0.1722412,0,1,1
"21871","ENSG00000106436",0.1636096,0.1164323,1.737677,0,1,1
"21872","ENSG00000155511",4278.463,-0.04540547,0.1457165,0,1,1
"21873","ENSG00000111906",2255.165,0.1643051,0.0955772,0,1,1
"21874","ENSG00000188938",953.6078,-0.1186877,0.07766443,0,1,1
"21875","ENSG00000241563",163.1336,-0.4796727,0.2074983,0,1,1
"21876","ENSG00000131143",11195.08,-0.01377927,0.1050602,0,1,1
"21877","ENSG00000037757",949.6307,-0.2859226,0.09072894,0,1,1
"21878","ENSG00000161939",28.30888,-0.05026163,0.1336074,0,1,1
"21879","ENSG00000162521",3709.166,-0.01400413,0.04452711,0,1,1
"21880","ENSG00000175264",3479.279,0.09605046,0.1356466,0,1,1
"21881","ENSG00000160049",1285.681,-0.05588536,0.0804123,0,1,1
"21882","ENSG00000137962",898.8489,0.5611245,0.1767811,0,1,1
"21883","ENSG00000205106",30.61488,-0.1549636,0.1877063,0,1,1
"21884","ENSG00000104979",1526.954,0.03158919,0.09846076,0,1,1
"21885","ENSG00000164746",9.231857,0.4955324,0.2577391,0,1,1
"21886","ENSG00000141698",1995.066,0.02079625,0.08989907,0,1,1
"21887","ENSG00000181830",378.6046,-0.2098051,0.07952663,0,1,1
"21888","ENSG00000169783",5243.359,-0.4751573,0.1682696,0,1,1
"21889","ENSG00000204104",737.1813,-0.1717739,0.07764409,0,1,1
"21890","ENSG00000142655",936.2236,-0.1868614,0.08587067,0,1,1
"21891","ENSG00000171817",1193.91,-0.001483244,0.07808839,0,1,1
"21892","ENSG00000079785",3886.425,-0.036865,0.09715606,0,1,1
"21893","ENSG00000121671",3525.536,-0.3117196,0.09340869,0,1,1
"21894","ENSG00000048828",2941.528,0.04885691,0.0534323,0,1,1
"21895","ENSG00000163935",221.5422,0.06559468,0.09427662,0,1,1
"21896","ENSG00000182973",514.2597,-0.03036057,0.04856647,0,1,1
"21897","ENSG00000183696",1661.613,-0.2575407,0.1186872,0,1,1
"21898","ENSG00000135333",552.8915,0.263351,0.163546,0,1,1
"21899","ENSG00000214946",26.17729,-0.3422369,0.2132646,0,1,1
"21900","ENSG00000167202",754.9898,0.2724169,0.09859306,0,1,1
"21901","ENSG00000051108",2407.309,0.5685624,0.09016708,0,1,1
"21902","ENSG00000166261",425.4735,0.1030765,0.09548955,0,1,1
"21903","ENSG00000179889",2079.661,0.04785836,0.07220381,0,1,1
"21904","ENSG00000135547",239.1278,0.2627345,0.2044484,0,1,1
"21905","ENSG00000180479",220.6986,0.3428237,0.1068242,0,1,1
"21906","ENSG00000120498",1.885695,0.7945589,0.5161939,0,1,1
"21907","ENSG00000068079",213.7854,0.01573225,0.1727339,0,1,1
"21908","ENSG00000196139",316.8564,0.5793174,0.1821121,0,1,1
"21909","ENSG00000121653",7943.089,-0.2790637,0.09899341,0,1,1
"21910","ENSG00000163586",13.9528,-1.212504,0.3889574,-0.546342,0.5848309,1
"21911","ENSG00000145216",956.2838,0.003200113,0.05340567,0,1,1
"21912","ENSG00000130940",58.56328,-0.03193528,0.1636514,0,1,1
"21913","ENSG00000221931",0.09625525,-0.2834511,2.228495,0,1,1
"21914","ENSG00000197724",1700.546,0.03693085,0.1291202,0,1,1
"21915","ENSG00000138964",172.5397,0.6938401,0.2432488,0,1,1
"21916","ENSG00000179409",314.0052,-0.1834827,0.0967434,0,1,1
"21917","ENSG00000152670",20.26383,-0.2226646,0.1728798,0,1,1
"21918","ENSG00000196099",0.1761235,0.7220762,1.335783,0,1,1
"21919","ENSG00000163462",903.2532,-0.7119506,0.1210383,0,1,1
"21920","ENSG00000140968",189.9088,1.094885,0.2793519,0.3396613,0.7341116,1
"21921","ENSG00000125998",0.2578095,0.5318402,1.313633,0,1,1
"21922","ENSG00000113108",1447.826,-0.4816552,0.07203648,0,1,1
"21923","ENSG00000101974",229.2995,0.7197921,0.1725212,0,1,1
"21924","ENSG00000204300",0.2246137,0.2065393,2.017569,0,1,1
"21925","ENSG00000256500",1.05496,0.1483407,0.6804184,0,1,1
"21926","ENSG00000234776",4.410462,0.7349041,0.3578002,0,1,1
"21927","ENSG00000087299",450.9987,-0.2040195,0.09534609,0,1,1
"21928","ENSG00000188991",11.09095,-0.09571935,0.2972323,0,1,1
"21929","ENSG00000181518",0.6627547,0.419537,0.9871284,0,1,1
"21930","ENSG00000117528",1357.973,0.1063582,0.08241268,0,1,1
"21931","ENSG00000146094",240.2464,0.3022691,0.1613146,0,1,1
"21932","ENSG00000126870",1179.972,-0.04883854,0.067975,0,1,1
"21933","ENSG00000166130",101.9769,0.7188424,0.1481691,0,1,1
"21934","ENSG00000131668",5.264913,2.819082,0.363762,5.000747,5.710847e-07,0.0003679417
"21935","ENSG00000105366",133.6116,0.7543185,0.2874371,0,1,1
"21936","ENSG00000162520",51.32435,-0.09431708,0.2402116,0,1,1
"21937","ENSG00000170425",248.2049,0.6005818,0.2147247,0,1,1
"21938","ENSG00000144115",549.8367,-0.1969526,0.2588319,0,1,1
"21939","ENSG00000008394",1540.073,0.4709203,0.2205925,0,1,1
"21940","ENSG00000171014",0.02880141,-0.2494252,3.225599,0,1,1
"21941","ENSG00000132003",228.3387,-0.1266688,0.1236959,0,1,1
"21942","ENSG00000181499",0.01383339,-0.1316557,3.225599,0,1,1
"21943","ENSG00000120784",482.3384,0.02257965,0.08175516,0,1,1
"21944","ENSG00000125375",1322.476,-0.1274587,0.069152,0,1,1
"21945","ENSG00000196248",0.02752994,-0.1905405,3.225599,0,1,1
"21946","ENSG00000145703",42.48585,1.135405,0.3070339,0.4410084,0.6592069,1
"21947","ENSG00000158079",704.7855,-0.3413429,0.1700277,0,1,1
"21948","ENSG00000174946",3.651554,1.792964,0.4278186,1.853505,0.06381003,1
"21949","ENSG00000254737",0.009600471,-0.1316557,3.225599,0,1,1
"21950","ENSG00000187556",195.8622,-0.2616045,0.1830958,0,1,1
"21951","ENSG00000272305",23.55807,-0.2051433,0.164448,0,1,1
"21952","ENSG00000236981",0.01223224,-0.1316557,3.225599,0,1,1
"21953","ENSG00000174944",107.5939,0.8646502,0.2161884,0,1,1
"21954","ENSG00000103241",182.4281,0.8509653,0.2128642,0,1,1
"21955","ENSG00000136367",625.9786,-0.1600516,0.1542601,0,1,1
"21956","ENSG00000147223",1.928872,0.5008461,0.5092724,0,1,1
"21957","ENSG00000152154",3445.386,-0.341595,0.1359845,0,1,1
"21958","ENSG00000121680",966.8627,-0.3302161,0.1078103,0,1,1
"21959","ENSG00000138271",1.284336,-0.6176421,0.6997989,0,1,1
"21960","ENSG00000214941",659.1069,0.1635993,0.1081351,0,1,1
"21961","ENSG00000204283",1.464818,-0.5454293,0.5498364,0,1,1
"21962","ENSG00000181631",121.4345,0.2765226,0.2458167,0,1,1
"21963","ENSG00000165376",2.731737,-0.05008893,0.4783952,0,1,1
"21964","ENSG00000117525",2776.903,0.1834173,0.2793914,0,1,1
"21965","ENSG00000175787",354.3856,-0.3293913,0.09483876,0,1,1
"21966","ENSG00000162522",1618.534,0.06042205,0.1595174,0,1,1
"21967","ENSG00000257923",2368.642,-0.1578842,0.1048062,0,1,1
"21968","ENSG00000132016",143.7131,-0.2626024,0.1295262,0,1,1
"21969","ENSG00000147421",795.5091,0.1350126,0.1329817,0,1,1
"21970","ENSG00000101019",1934.265,-0.1281984,0.04847618,0,1,1
"21971","ENSG00000213822",0.01870646,-0.1316557,3.225599,0,1,1
"21972","ENSG00000120837",1730.985,0.1377904,0.0893571,0,1,1
"21973","ENSG00000149273",6672.666,0.2800816,0.1185312,0,1,1
"21974","ENSG00000234560",0.2128751,1.08485,3.149218,0.02694333,0.9785049,1
"21975","ENSG00000136237",6262.383,-0.1358216,0.1496259,0,1,1
